Time Bucket (America/Edmonton),Jasper Ave -Circuit_1 (kWatts),Jasper Ave -Circuit_2 (kWatts),Jasper Ave -Circuit_3 (kWatts),Jasper Ave -Circuit_4 (kWatts),Jasper Ave -Circuit_5 (kWatts),Jasper Ave -Circuit_10 (kWatts),Jasper Ave -Circuit_11 (kWatts)
01/26/2023 01:02:00,0.0074,0.0000,0.0000,0.1173,0.1264,0.0000,0.0000
01/26/2023 01:03:00,0.0070,0.0000,0.0000,0.0001,0.1256,0.0000,0.0000
01/26/2023 01:04:00,0.0069,0.0000,0.0000,0.0000,0.1259,0.0000,0.0000
01/26/2023 01:05:00,0.0069,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000
01/26/2023 01:06:00,0.0070,0.0000,0.0000,0.0000,0.1251,0.0000,0.0000
01/26/2023 01:07:00,0.0070,0.0000,0.0000,0.0000,0.1256,0.0000,0.0000
01/26/2023 01:08:00,0.0070,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000
01/26/2023 01:09:00,0.0069,0.0000,0.0000,0.0000,0.1245,0.0000,0.0000
01/26/2023 01:10:00,0.0069,0.0000,0.0000,0.0000,0.1244,0.0000,0.0000
01/26/2023 01:11:00,0.0070,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000
01/26/2023 01:12:00,0.0069,0.0000,0.0001,0.0000,0.1242,0.0000,0.0000
01/26/2023 01:13:00,0.0070,0.0000,0.0001,0.0001,0.1242,0.0000,0.0000
01/26/2023 01:14:00,0.0070,0.0000,0.0001,0.0000,0.1242,0.0000,0.0000
01/26/2023 01:15:00,0.0069,0.0000,0.0000,0.0000,0.1238,0.0000,0.0000
01/26/2023 01:16:00,0.0071,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 01:17:00,0.0070,0.0000,0.0000,0.0000,0.1239,0.0000,0.0000
01/26/2023 01:18:00,0.0071,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000
01/26/2023 01:19:00,0.0070,0.0000,0.0001,0.0000,0.1239,0.0000,0.0000
01/26/2023 01:20:00,0.0069,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000
01/26/2023 01:21:00,0.0069,0.0000,0.0001,0.0000,0.1236,0.0000,0.0000
01/26/2023 01:22:00,0.0067,0.0000,0.0000,0.0000,0.1235,0.0000,0.0000
01/26/2023 01:23:00,0.0070,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 01:24:00,0.0070,0.0000,0.0000,0.0000,0.1232,0.0000,0.0000
01/26/2023 01:25:00,0.0071,0.0000,0.0000,0.0001,0.1235,0.0000,0.0000
01/26/2023 01:26:00,0.0070,0.0000,0.0000,0.0000,0.1235,0.0000,0.0000
01/26/2023 01:27:00,0.0070,0.0000,0.0000,0.0000,0.1231,0.0000,0.0000
01/26/2023 01:28:00,0.0069,0.0000,0.0000,0.0000,0.1230,0.0000,0.0000
01/26/2023 01:29:00,0.0071,0.0000,0.0001,0.0000,0.1238,0.0000,0.0000
01/26/2023 01:30:00,0.0070,0.0000,0.0000,0.0000,0.1229,0.0000,0.0000
01/26/2023 01:31:00,0.0072,0.0000,0.0000,0.0000,0.1230,0.0000,0.0000
01/26/2023 01:32:00,0.0068,0.0000,0.0000,0.0000,0.1230,0.0000,0.0000
01/26/2023 01:33:00,0.0069,0.0000,0.0001,0.0000,0.1232,0.0000,0.0000
01/26/2023 01:34:00,0.0070,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000
01/26/2023 01:35:00,0.0070,0.0000,0.0001,0.0000,0.0434,0.0000,0.0000
01/26/2023 01:36:00,0.0070,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 01:37:00,0.0072,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 01:38:00,0.0071,0.0000,0.0000,0.0000,0.0309,0.0000,0.0000
01/26/2023 01:39:00,0.0072,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 01:40:00,0.0071,0.0000,0.0001,0.0001,0.0308,0.0000,0.0000
01/26/2023 01:41:00,0.0073,0.0000,0.0001,0.0000,0.0304,0.0000,0.0000
01/26/2023 01:42:00,0.0071,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000
01/26/2023 01:43:00,0.0072,0.0000,0.0000,0.0000,0.0304,0.0000,0.0000
01/26/2023 01:44:00,0.0071,0.0000,0.0001,0.0000,0.0302,0.0000,0.0000
01/26/2023 01:45:00,0.0074,0.0000,0.0000,0.0000,0.0306,0.0000,0.0000
01/26/2023 01:46:00,0.0071,0.0000,0.0000,0.0000,0.0304,0.0000,0.0000
01/26/2023 01:47:00,0.0071,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000
01/26/2023 01:48:00,0.0071,0.0000,0.0001,0.0000,0.0302,0.0000,0.0000
01/26/2023 01:49:00,0.0072,0.0000,0.0001,0.0000,0.0308,0.0000,0.0000
01/26/2023 01:50:00,0.0069,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 01:51:00,0.0071,0.0000,0.0000,0.0000,0.0312,0.0000,0.0000
01/26/2023 01:52:00,0.0070,0.0000,0.0001,0.0000,0.0302,0.0000,0.0000
01/26/2023 01:53:00,0.0072,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 01:54:00,0.0072,0.0000,0.0000,0.0000,0.0305,0.0000,0.0000
01/26/2023 01:55:00,0.0071,0.0000,0.0001,0.0000,0.0991,0.0000,0.0000
01/26/2023 01:56:00,0.0070,0.0000,0.0000,0.0001,0.1368,0.0000,0.0000
01/26/2023 01:57:00,0.0071,0.0000,0.0001,0.0000,0.1319,0.0000,0.0000
01/26/2023 01:58:00,0.0070,0.0000,0.0000,0.0000,0.1316,0.0000,0.0000
01/26/2023 01:59:00,0.0070,0.0000,0.0002,0.0000,0.1308,0.0000,0.0000
01/26/2023 02:00:00,0.0070,0.0000,0.0000,0.0000,0.1293,0.0000,0.0000
01/26/2023 02:01:00,0.0069,0.0000,0.0002,0.0000,0.1284,0.0000,0.0000
01/26/2023 02:02:00,0.0068,0.0000,0.0000,0.0000,0.1287,0.0000,0.0000
01/26/2023 02:03:00,0.0069,0.0000,0.0001,0.0000,0.1274,0.0000,0.0000
01/26/2023 02:04:00,0.0070,0.0000,0.0000,0.0000,0.1269,0.0000,0.0000
01/26/2023 02:05:00,0.0068,0.0000,0.0002,0.0000,0.1263,0.0000,0.0000
01/26/2023 02:06:00,0.0070,0.0000,0.0000,0.0001,0.1259,0.0000,0.0000
01/26/2023 02:07:00,0.0068,0.0000,0.0000,0.0000,0.1258,0.0000,0.0000
01/26/2023 02:08:00,0.0070,0.0000,0.0000,0.0000,0.1259,0.0000,0.0000
01/26/2023 02:09:00,0.0071,0.0000,0.0002,0.0000,0.1252,0.0000,0.0000
01/26/2023 02:10:00,0.0071,0.0000,0.0002,0.0000,0.1248,0.0000,0.0000
01/26/2023 02:11:00,0.0069,0.0000,0.0002,0.0000,0.1248,0.0000,0.0000
01/26/2023 02:12:00,0.0071,0.0000,0.0001,0.0000,0.1249,0.0000,0.0000
01/26/2023 02:13:00,0.0071,0.0000,0.0000,0.0000,0.1252,0.0000,0.0000
01/26/2023 02:14:00,0.0069,0.0000,0.0003,0.0000,0.1244,0.0000,0.0000
01/26/2023 02:15:00,0.0069,0.0000,0.0000,0.0000,0.1244,0.0000,0.0000
01/26/2023 02:16:00,0.0071,0.0000,0.0001,0.0000,0.1242,0.0000,0.0000
01/26/2023 02:17:00,0.0071,0.0000,0.0000,0.0000,0.1243,0.0000,0.0000
01/26/2023 02:18:00,0.0070,0.0000,0.0001,0.0000,0.1244,0.0000,0.0000
01/26/2023 02:19:00,0.0070,0.0000,0.0000,0.0001,0.1246,0.0000,0.0000
01/26/2023 02:20:00,0.0069,0.0000,0.0000,0.0000,0.1239,0.0000,0.0000
01/26/2023 02:21:00,0.0071,0.0000,0.0000,0.0000,0.1240,0.0000,0.0000
01/26/2023 02:22:00,0.0069,0.0000,0.0000,0.0000,0.1238,0.0000,0.0000
01/26/2023 02:23:00,0.0070,0.0000,0.0000,0.0001,0.1242,0.0000,0.0000
01/26/2023 02:24:00,0.0070,0.0000,0.0000,0.0000,0.1241,0.0000,0.0000
01/26/2023 02:25:00,0.0069,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 02:26:00,0.0071,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 02:27:00,0.0070,0.0000,0.0002,0.0000,0.1233,0.0000,0.0000
01/26/2023 02:28:00,0.0071,0.0000,0.0000,0.0000,0.1235,0.0000,0.0000
01/26/2023 02:29:00,0.0069,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 02:30:00,0.0069,0.0000,0.0000,0.0000,0.1231,0.0000,0.0000
01/26/2023 02:31:00,0.0069,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000
01/26/2023 02:32:00,0.0070,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000
01/26/2023 02:33:00,0.0071,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000
01/26/2023 02:34:00,0.0071,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 02:35:00,0.0070,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 02:36:00,0.0071,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000
01/26/2023 02:37:00,0.0070,0.0000,0.0000,0.0001,0.1233,0.0000,0.0000
01/26/2023 02:38:00,0.0070,0.0000,0.0000,0.0000,0.1235,0.0000,0.0000
01/26/2023 02:39:00,0.0070,0.0000,0.0001,0.0000,0.1231,0.0000,0.0000
01/26/2023 02:40:00,0.0070,0.0000,0.0000,0.0161,0.1227,0.0000,0.0000
01/26/2023 02:41:00,0.0072,0.0000,0.0001,0.1473,0.0736,0.0000,0.0000
01/26/2023 02:42:00,0.0074,0.0000,0.0000,0.1297,0.0303,0.0000,0.0000
01/26/2023 02:43:00,0.0075,0.0000,0.0000,0.1317,0.0306,0.0000,0.0000
01/26/2023 02:44:00,0.0074,0.0000,0.0001,0.1313,0.0304,0.0000,0.0000
01/26/2023 02:45:00,0.0075,0.0000,0.0000,0.1292,0.0302,0.0000,0.0000
01/26/2023 02:46:00,0.0074,0.0000,0.0000,0.1289,0.0309,0.0000,0.0000
01/26/2023 02:47:00,0.0073,0.0000,0.0001,0.1294,0.0301,0.0000,0.0000
01/26/2023 02:48:00,0.0073,0.0000,0.0001,0.1293,0.0304,0.0000,0.0000
01/26/2023 02:49:00,0.0075,0.0000,0.0001,0.1287,0.0309,0.0000,0.0000
01/26/2023 02:50:00,0.0074,0.0000,0.0000,0.1286,0.0305,0.0000,0.0000
01/26/2023 02:51:00,0.0074,0.0000,0.0000,0.1284,0.0304,0.0000,0.0000
01/26/2023 02:52:00,0.0073,0.0000,0.0000,0.1282,0.0303,0.0000,0.0000
01/26/2023 02:53:00,0.0075,0.0000,0.0000,0.1281,0.0307,0.0000,0.0000
01/26/2023 02:54:00,0.0074,0.0000,0.0000,0.1276,0.0305,0.0000,0.0000
01/26/2023 02:55:00,0.0074,0.0000,0.0000,0.1273,0.0307,0.0000,0.0000
01/26/2023 02:56:00,0.0074,0.0000,0.0002,0.1276,0.0305,0.0000,0.0000
01/26/2023 02:57:00,0.0075,0.0000,0.0000,0.1272,0.0312,0.0000,0.0000
01/26/2023 02:58:00,0.0073,0.0000,0.0000,0.1270,0.0308,0.0000,0.0000
01/26/2023 02:59:00,0.0075,0.0000,0.0000,0.1266,0.0306,0.0000,0.0000
01/26/2023 03:00:00,0.0074,0.0000,0.0000,0.1265,0.0306,0.0000,0.0000
01/26/2023 03:01:00,0.0075,0.0000,0.0000,0.1265,0.0787,0.0000,0.0000
01/26/2023 03:02:00,0.0072,0.0000,0.0000,0.1262,0.1411,0.0000,0.0000
01/26/2023 03:03:00,0.0072,0.0000,0.0000,0.1260,0.1327,0.0000,0.0000
01/26/2023 03:04:00,0.0072,0.0000,0.0000,0.1258,0.1323,0.0000,0.0000
01/26/2023 03:05:00,0.0071,0.0000,0.0000,0.1259,0.1312,0.0000,0.0000
01/26/2023 03:06:00,0.0073,0.0000,0.0002,0.1255,0.1298,0.0000,0.0000
01/26/2023 03:07:00,0.0072,0.0000,0.0000,0.1252,0.1291,0.0000,0.0000
01/26/2023 03:08:00,0.0071,0.0000,0.0001,0.1250,0.1288,0.0000,0.0000
01/26/2023 03:09:00,0.0072,0.0000,0.0000,0.1249,0.1277,0.0000,0.0000
01/26/2023 03:10:00,0.0072,0.0000,0.0000,0.1249,0.1266,0.0000,0.0000
01/26/2023 03:11:00,0.0072,0.0000,0.0000,0.1249,0.1262,0.0000,0.0000
01/26/2023 03:12:00,0.0073,0.0000,0.0000,0.1247,0.1258,0.0000,0.0000
01/26/2023 03:13:00,0.0071,0.0000,0.0001,0.1248,0.1258,0.0000,0.0000
01/26/2023 03:14:00,0.0073,0.0000,0.0000,0.1244,0.1255,0.0000,0.0000
01/26/2023 03:15:00,0.0073,0.0000,0.0001,0.1243,0.1252,0.0000,0.0000
01/26/2023 03:16:00,0.0071,0.0000,0.0000,0.1239,0.1248,0.0000,0.0000
01/26/2023 03:17:00,0.0073,0.0000,0.0000,0.1238,0.1250,0.0000,0.0000
01/26/2023 03:18:00,0.0072,0.0000,0.0000,0.1239,0.1272,0.0000,0.0000
01/26/2023 03:19:00,0.0071,0.0000,0.0000,0.1239,0.1254,0.0000,0.0000
01/26/2023 03:20:00,0.0074,0.0000,0.0000,0.1236,0.1246,0.0000,0.0000
01/26/2023 03:21:00,0.0072,0.0000,0.0000,0.1236,0.1243,0.0000,0.0000
01/26/2023 03:22:00,0.0071,0.0000,0.0001,0.1236,0.1245,0.0000,0.0000
01/26/2023 03:23:00,0.0074,0.0000,0.0000,0.1235,0.1251,0.0000,0.0000
01/26/2023 03:24:00,0.0072,0.0000,0.0000,0.1234,0.1246,0.0000,0.0000
01/26/2023 03:25:00,0.0072,0.0000,0.0000,0.1234,0.1241,0.0000,0.0000
01/26/2023 03:26:00,0.0072,0.0000,0.0000,0.1235,0.1240,0.0000,0.0000
01/26/2023 03:27:00,0.0071,0.0000,0.0001,0.1233,0.1239,0.0000,0.0000
01/26/2023 03:28:00,0.0072,0.0000,0.0000,0.1231,0.1238,0.0000,0.0000
01/26/2023 03:29:00,0.0074,0.0000,0.0000,0.1230,0.1237,0.0000,0.0000
01/26/2023 03:30:00,0.0072,0.0000,0.0000,0.1234,0.1241,0.0000,0.0000
01/26/2023 03:31:00,0.0074,0.0000,0.0000,0.1229,0.1240,0.0000,0.0000
01/26/2023 03:32:00,0.0074,0.0000,0.0002,0.1229,0.1235,0.0000,0.0000
01/26/2023 03:33:00,0.0072,0.0000,0.0000,0.1228,0.1240,0.0000,0.0000
01/26/2023 03:34:00,0.0071,0.0000,0.0001,0.1226,0.1239,0.0000,0.0000
01/26/2023 03:35:00,0.0072,0.0000,0.0000,0.1226,0.1236,0.0000,0.0000
01/26/2023 03:36:00,0.0074,0.0000,0.0000,0.1228,0.1234,0.0000,0.0000
01/26/2023 03:37:00,0.0072,0.0000,0.0000,0.1225,0.1236,0.0000,0.0000
01/26/2023 03:38:00,0.0072,0.0000,0.0000,0.1224,0.1237,0.0000,0.0000
01/26/2023 03:39:00,0.0074,0.0000,0.0002,0.1225,0.1234,0.0000,0.0000
01/26/2023 03:40:00,0.0071,0.0000,0.0003,0.1223,0.1231,0.0000,0.0000
01/26/2023 03:41:00,0.0072,0.0000,0.0000,0.1223,0.1236,0.0000,0.0000
01/26/2023 03:42:00,0.0074,0.0000,0.0002,0.1224,0.1238,0.0000,0.0000
01/26/2023 03:43:00,0.0073,0.0000,0.0002,0.1225,0.1233,0.0000,0.0000
01/26/2023 03:44:00,0.0074,0.0000,0.0003,0.1222,0.1237,0.0000,0.0000
01/26/2023 03:45:00,0.0073,0.0000,0.0001,0.1223,0.1233,0.0000,0.0000
01/26/2023 03:46:00,0.0073,0.0000,0.0001,0.1220,0.0495,0.0000,0.0000
01/26/2023 03:47:00,0.0071,0.0000,0.0000,0.1221,0.0307,0.0000,0.0000
01/26/2023 03:48:00,0.0074,0.0000,0.0000,0.1220,0.0307,0.0000,0.0000
01/26/2023 03:49:00,0.0075,0.0000,0.0000,0.1222,0.0311,0.0000,0.0000
01/26/2023 03:50:00,0.0075,0.0000,0.0000,0.1222,0.0310,0.0000,0.0000
01/26/2023 03:51:00,0.0075,0.0000,0.0001,0.1221,0.0310,0.0000,0.0000
01/26/2023 03:52:00,0.0074,0.0000,0.0000,0.1219,0.0309,0.0000,0.0000
01/26/2023 03:53:00,0.0074,0.0000,0.0000,0.1221,0.0314,0.0000,0.0000
01/26/2023 03:54:00,0.0075,0.0000,0.0000,0.1218,0.0352,0.0000,0.0000
01/26/2023 03:55:00,0.0072,0.0000,0.0000,0.1216,0.0373,0.0000,0.0000
01/26/2023 03:56:00,0.0073,0.0000,0.0000,0.1216,0.0309,0.0000,0.0000
01/26/2023 03:57:00,0.0074,0.0000,0.0000,0.1215,0.0308,0.0000,0.0000
01/26/2023 03:58:00,0.0073,0.0000,0.0000,0.1216,0.0308,0.0000,0.0000
01/26/2023 03:59:00,0.0073,0.0000,0.0001,0.1032,0.0309,0.0000,0.0000
01/26/2023 04:00:00,0.0073,0.0000,0.0000,0.0000,0.0308,0.0000,0.0000
01/26/2023 04:01:00,0.0071,0.0000,0.0000,0.0000,0.0310,0.0000,0.0000
01/26/2023 04:02:00,0.0072,0.0000,0.0001,0.0000,0.0313,0.0000,0.0000
01/26/2023 04:03:00,0.0070,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000
01/26/2023 04:04:00,0.0072,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000
01/26/2023 04:05:00,0.0070,0.0000,0.0000,0.0000,0.0310,0.0000,0.0000
01/26/2023 04:06:00,0.0071,0.0000,0.0000,0.0000,0.1505,0.0000,0.0000
01/26/2023 04:07:00,0.0071,0.0000,0.0001,0.0000,0.1329,0.0000,0.0000
01/26/2023 04:08:00,0.0067,0.0000,0.0000,0.0001,0.1326,0.0000,0.0000
01/26/2023 04:09:00,0.0068,0.0000,0.0000,0.0000,0.1317,0.0000,0.0000
01/26/2023 04:10:00,0.0066,0.0000,0.0000,0.0000,0.1302,0.0000,0.0000
01/26/2023 04:11:00,0.0066,0.0000,0.0000,0.0000,0.1290,0.0000,0.0000
01/26/2023 04:12:00,0.0067,0.0000,0.0000,0.0001,0.1281,0.0000,0.0000
01/26/2023 04:13:00,0.0068,0.0000,0.0000,0.0000,0.1274,0.0000,0.0000
01/26/2023 04:14:00,0.0070,0.0000,0.0000,0.0000,0.1273,0.0000,0.0000
01/26/2023 04:15:00,0.0068,0.0000,0.0000,0.0000,0.1267,0.0000,0.0000
01/26/2023 04:16:00,0.0070,0.0000,0.0000,0.0000,0.1259,0.0000,0.0000
01/26/2023 04:17:00,0.0071,0.0000,0.0000,0.0000,0.1258,0.0000,0.0000
01/26/2023 04:18:00,0.0070,0.0000,0.0000,0.0000,0.1259,0.0000,0.0000
01/26/2023 04:19:00,0.0069,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000
01/26/2023 04:20:00,0.0069,0.0000,0.0000,0.0000,0.1255,0.0000,0.0000
01/26/2023 04:21:00,0.0070,0.0000,0.0000,0.0000,0.1248,0.0000,0.0000
01/26/2023 04:22:00,0.0070,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/26/2023 04:23:00,0.0069,0.0000,0.0000,0.0001,0.1252,0.0000,0.0000
01/26/2023 04:24:00,0.0070,0.0000,0.0000,0.0000,0.1244,0.0000,0.0000
01/26/2023 04:25:00,0.0071,0.0000,0.0000,0.0000,0.1247,0.0000,0.0000
01/26/2023 04:26:00,0.0068,0.0000,0.0000,0.0000,0.1246,0.0000,0.0000
01/26/2023 04:27:00,0.0068,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000
01/26/2023 04:28:00,0.0071,0.0000,0.0001,0.0000,0.1240,0.0000,0.0000
01/26/2023 04:29:00,0.0070,0.0000,0.0001,0.0001,0.1241,0.0000,0.0000
01/26/2023 04:30:00,0.0070,0.0000,0.0000,0.0000,0.1240,0.0000,0.0000
01/26/2023 04:31:00,0.0070,0.0000,0.0000,0.0000,0.1238,0.0000,0.0000
01/26/2023 04:32:00,0.0070,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 04:33:00,0.0068,0.0000,0.0001,0.0000,0.1240,0.0000,0.0000
01/26/2023 04:34:00,0.0069,0.0000,0.0000,0.0000,0.1233,0.0000,0.0000
01/26/2023 04:35:00,0.0069,0.0000,0.0001,0.0000,0.1239,0.0000,0.0000
01/26/2023 04:36:00,0.0071,0.0000,0.0000,0.0000,0.1239,0.0000,0.0000
01/26/2023 04:37:00,0.0068,0.0000,0.0000,0.0000,0.1236,0.0000,0.0000
01/26/2023 04:38:00,0.0070,0.0000,0.0001,0.0000,0.1237,0.0000,0.0000
01/26/2023 04:39:00,0.0070,0.0000,0.0000,0.0001,0.1233,0.0000,0.0000
01/26/2023 04:40:00,0.0070,0.0000,0.0001,0.0000,0.1232,0.0000,0.0000
01/26/2023 04:41:00,0.0069,0.0000,0.0001,0.0000,0.1231,0.0000,0.0000
01/26/2023 04:42:00,0.0069,0.0000,0.0000,0.0000,0.1229,0.0000,0.0000
01/26/2023 04:43:00,0.0070,0.0000,0.0000,0.0000,0.1232,0.0000,0.0000
01/26/2023 04:44:00,0.0069,0.0000,0.0000,0.0000,0.1230,0.0000,0.0000
01/26/2023 04:45:00,0.0070,0.0000,0.0001,0.0000,0.1229,0.0000,0.0000
01/26/2023 04:46:00,0.0071,0.0000,0.0001,0.0000,0.0739,0.0000,0.0000
01/26/2023 04:47:00,0.0071,0.0000,0.0001,0.0000,0.0311,0.0000,0.0000
01/26/2023 04:48:00,0.0073,0.0000,0.0000,0.0000,0.0308,0.0000,0.0000
01/26/2023 04:49:00,0.0072,0.0000,0.0000,0.0000,0.0306,0.0000,0.0000
01/26/2023 04:50:00,0.0071,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 04:51:00,0.0071,0.0000,0.0000,0.0000,0.0305,0.0000,0.0000
01/26/2023 04:52:00,0.0071,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000
01/26/2023 04:53:00,0.0073,0.0000,0.0000,0.0000,0.0309,0.0000,0.0000
01/26/2023 04:54:00,0.0070,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 04:55:00,0.0069,0.0000,0.0000,0.0000,0.0305,0.0000,0.0000
01/26/2023 04:56:00,0.0071,0.0000,0.0000,0.0000,0.0302,0.0000,0.0000
01/26/2023 04:57:00,0.0071,0.0000,0.0000,0.0000,0.0302,0.0000,0.0000
01/26/2023 04:58:00,0.0073,0.0000,0.0000,0.0000,0.0306,0.0000,0.0000
01/26/2023 04:59:00,0.0071,0.0000,0.0000,0.0000,0.0312,0.0000,0.0000
01/26/2023 05:00:00,0.0071,0.0000,0.0000,0.0001,0.0302,0.0000,0.0000
01/26/2023 05:01:00,0.0072,0.0000,0.0001,0.0000,0.0308,0.0000,0.0000
01/26/2023 05:02:00,0.0071,0.0000,0.0001,0.0000,0.0306,0.0000,0.0000
01/26/2023 05:03:00,0.0069,0.0000,0.0000,0.0000,0.0309,0.0000,0.0000
01/26/2023 05:04:00,0.0071,0.0000,0.0000,0.0000,0.0306,0.0000,0.0000
01/26/2023 05:05:00,0.0071,0.0000,0.0000,0.0000,0.0307,0.0000,0.0000
01/26/2023 05:06:00,0.0069,0.0000,0.0000,0.0000,0.1226,0.0000,0.0000
01/26/2023 05:07:00,0.0071,0.0000,0.0000,0.0000,0.1380,0.0000,0.0000
01/26/2023 05:08:00,0.0067,0.0000,0.0000,0.0000,0.1483,0.0000,0.0000
01/26/2023 05:09:00,0.0068,0.0000,0.0000,0.0001,0.1422,0.0000,0.0000
01/26/2023 05:10:00,0.0071,0.0000,0.0000,0.0000,0.1302,0.0000,0.0000
01/26/2023 05:11:00,0.0069,0.0000,0.0000,0.0000,0.1287,0.0000,0.0000
01/26/2023 05:12:00,0.0071,0.0000,0.0000,0.0000,0.1278,0.0000,0.0000
01/26/2023 05:13:00,0.0069,0.0000,0.0000,0.0000,0.1272,0.0000,0.0000
01/26/2023 05:14:00,0.0067,0.0000,0.0000,0.0000,0.1263,0.0000,0.0000
01/26/2023 05:15:00,0.0068,0.0000,0.0000,0.0000,0.1258,0.0000,0.0000
01/26/2023 05:16:00,0.0069,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000
01/26/2023 05:17:00,0.0070,0.0000,0.0001,0.0000,0.1251,0.0000,0.0000
01/26/2023 05:18:00,0.0068,0.0000,0.0000,0.0000,0.1256,0.0000,0.0000
01/26/2023 05:19:00,0.0070,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/26/2023 05:20:00,0.0071,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000
01/26/2023 05:21:00,0.0069,0.0000,0.0000,0.0000,0.1245,0.0000,0.0000
01/26/2023 05:22:00,0.0069,0.0000,0.0001,0.0000,0.1243,0.0000,0.0000
01/26/2023 05:23:00,0.0069,0.0000,0.0003,0.0000,0.1246,0.0000,0.0000
01/26/2023 05:24:00,0.0069,0.0000,0.0001,0.0001,0.1239,0.0000,0.0000
01/26/2023 05:25:00,0.0070,0.0000,0.0001,0.0000,0.1239,0.0000,0.0000
01/26/2023 05:26:00,0.0070,0.0000,0.0001,0.0000,0.1235,0.0000,0.0000
01/26/2023 05:27:00,0.0069,0.0000,0.0003,0.0000,0.1235,0.0000,0.0000
01/26/2023 05:28:00,0.0067,0.0000,0.0000,0.0000,0.1235,0.0000,0.0000
01/26/2023 05:29:00,0.0070,0.0000,0.0001,0.0000,0.1236,0.0000,0.0000
01/26/2023 05:30:00,0.0070,0.0000,0.0001,0.0000,0.1235,0.0000,0.0000
01/26/2023 05:31:00,0.0068,0.0000,0.0000,0.0000,0.1239,0.0000,0.0000
01/26/2023 05:32:00,0.0066,0.0000,0.0000,0.0000,0.1233,0.0000,0.0000
01/26/2023 05:33:00,0.0069,0.0000,0.0000,0.0000,0.1232,0.0000,0.0000
01/26/2023 05:34:00,0.0070,0.0000,0.0001,0.0000,0.1310,0.0000,0.0000
01/26/2023 05:35:00,0.0069,0.0000,0.0000,0.0000,0.1290,0.0000,0.0000
01/26/2023 05:36:00,0.0069,0.0000,0.0000,0.0000,0.1233,0.0000,0.0000
01/26/2023 05:37:00,0.0068,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000
01/26/2023 05:38:00,0.0069,0.0000,0.0000,0.0000,0.1245,0.0000,0.0000
01/26/2023 05:39:00,0.0071,0.0000,0.0000,0.1042,0.1374,0.0000,0.0000
01/26/2023 05:40:00,0.0071,0.0000,0.0000,0.1354,0.1369,0.0000,0.0000
01/26/2023 05:41:00,0.0073,0.0000,0.0000,0.1316,0.1433,0.0000,0.0000
01/26/2023 05:42:00,0.0073,0.0000,0.0000,0.1302,0.1447,0.0000,0.0000
01/26/2023 05:43:00,0.0072,0.0000,0.0001,0.1300,0.0818,0.0000,0.0000
01/26/2023 05:44:00,0.0074,0.0000,0.0000,0.1304,0.0561,0.0000,0.0000
01/26/2023 05:45:00,0.0072,0.0000,0.0000,0.1313,0.0565,0.0000,0.0000
01/26/2023 05:46:00,0.0072,0.0000,0.0000,0.1307,0.0565,0.0000,0.0000
01/26/2023 05:47:00,0.0073,0.0000,0.0001,0.1299,0.0563,0.0000,0.0000
01/26/2023 05:48:00,0.0074,0.0000,0.0000,0.1294,0.0564,0.0000,0.0000
01/26/2023 05:49:00,0.0074,0.0000,0.0000,0.1288,0.0565,0.0000,0.0000
